#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   HLPW-6 Surface Pressure & Skin Friction Distribution DATA SUBMITTAL FORM for Test Case 1, March 3rd 2026, RevNew
#   Author: DJH, adapted from HLPW-5 submission files
#
#       NOMENCLATURE:
#                  N:   Number of unknowns (grid points for node-centered code, grid cells for cell-centered code)
#            X, Y, Z:   Coordinates of each computational point on the pressure cut in inches
#                 CP:   Coefficient of pressure - give mean if not converged to steady-state
#                 CF:   Skin-friction coefficient at wall = tau_w/(freestream dynamic pressure) 
#                                               - give mean if not converged to steady-state
#      CFX, CFY, CFZ:   Components of skin-friction coefficient at wall
#                                               - give mean if not converged to steady-state
#
#              ALPHA:   Angle of attack, deg.
#                MAC:   Mean aerodynamic chord = 30 inches
#                MRC:   x = 34.8082 inches, y = 0.0 inches, z = 0 inches
#
#                XXX:   Participant ID (assigned by HLPW committee); e.g., 001, 020, 147
#                TFG:   TFG the submission should fall under (e.g. R, S, A, H)
#            DATASET:   Sequential number, should start at 01 for each participant and TFG
#
#    E.g. TITLE field could be: 001_TC1_S_20 for the 20th submission by participant 1 to the scale resolving TFG
#
#             Nomenclature for pressure bands:
#             W:      Indicates plane on the wing (along chordwise rows WA to WG, spanwise row WSA-WSF)
#             S:      Indicates cut on slat element (along chordwise rows SA to SG)
#             Flap:   Indicates cut on flap element (along chordwise rows FA to FC, spanwise row FSF)
#
#            The cut locations for CRM-HLS are defined on <insert website location here>
#
#    FLOW CONDITIONS:
#            Angles of Attack: 10, 15, 20, 25, 30, 35 deg
#                 Mach Number: 0.20
#             Reynolds Number: 3.55 million (based on MAC)
#             Freestream Temp: 518.67 R
#
#              NOTES: 1. All numerical data fields can be free-formatted
#                     2. Please use at least 5 decimal places in the numerical values for CP, CF, etc.
#                     3. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#                     4. If not converged to steady-state (i.e., if run with a scale-resolving simulation
#                        or run time-accurately), give mean values of everything
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 

TITLE = "001_TC1_S_01"

#                            <----- Optional ----->
VARIABLES = "X" "Y" "Z" "CP" "CF" "CFX" "CFY" "CFZ"

# the following lines need the quotes, modify string to numeric value within quotes
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_10p0  = 79892960
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_15p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_20p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_25p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_30p0  = 175511672
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_35p0  = -999

# The following section is for AoA=10 deg:
# Chordwise rows:
# Row A
ZONE T="001 TC1 Row SA, <greek>a<\greek> = 10<math>0<\math>"
 1.060498108E+00 1.106718965E+00 3.918610891E-02 -1.547724629E+00 5.068949203E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.063051523E+00 1.110085079E+00 3.918758303E-02 -1.545569643E+00 5.130715121E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.063181893E+00 1.110256942E+00 3.918749468E-02 -1.545476252E+00 5.131394478E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.063813442E+00 1.111089500E+00 3.918771802E-02 -1.544979773E+00 5.120719690E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.065523886E+00 1.113344341E+00 3.918721077E-02 -1.544072199E+00 5.081060767E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.065970661E+00 1.113933316E+00 3.918734313E-02 -1.543788741E+00 5.078034650E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.067720400E+00 1.116239959E+00 3.918541143E-02 -1.543385677E+00 5.016265991E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.069267804E+00 1.118279869E+00 3.918681048E-02 -1.543721607E+00 4.955223750E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.070117697E+00 1.119400265E+00 3.918668423E-02 -1.543805664E+00 4.939018988E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.071446535E+00 1.121152043E+00 3.918722337E-02 -1.544797179E+00 4.849779627E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.072510613E+00 1.122554795E+00 3.918620878E-02 -1.545748323E+00 4.777931710E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.072975646E+00 1.123167837E+00 3.918611617E-02 -1.544290674E+00 4.815325053E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.074520711E+00 1.125204664E+00 3.918762706E-02 -1.540314939E+00 4.947829844E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.075131008E+00 1.126009205E+00 3.918739181E-02 -1.539112606E+00 4.984697788E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.075472763E+00 1.126459733E+00 3.918763270E-02 -1.538402020E+00 5.047411374E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.076931439E+00 1.128382675E+00 3.918566654E-02 -1.537343704E+00 5.248729999E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.078791497E+00 1.130834750E+00 3.918738970E-02 -1.537034253E+00 5.152585516E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.079301902E+00 1.131507606E+00 3.918678467E-02 -1.537002877E+00 5.127348016E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.079668065E+00 1.131990310E+00 3.918719274E-02 -1.537188677E+00 5.091568067E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.081702952E+00 1.134672859E+00 3.918494723E-02 -1.539937988E+00 4.907306632E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.083112543E+00 1.136531093E+00 3.918688529E-02 -1.539553099E+00 4.904237281E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.083667575E+00 1.137262780E+00 3.918695042E-02 -1.538941748E+00 4.904713641E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.085106021E+00 1.139159052E+00 3.918587173E-02 -1.537478314E+00 4.913838881E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.086150658E+00 1.140536174E+00 3.918616047E-02 -1.536182532E+00 4.887454501E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.087513920E+00 1.142333334E+00 3.918598261E-02 -1.534932400E+00 4.810632491E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.088657063E+00 1.143840314E+00 3.918616696E-02 -1.534086431E+00 4.800282600E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.089830747E+00 1.145387557E+00 3.918580704E-02 -1.533586324E+00 4.793335865E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.091780673E+00 1.147958103E+00 3.918696690E-02 -1.531746096E+00 4.854467720E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.092365611E+00 1.148729214E+00 3.918667818E-02 -1.531201917E+00 4.861442234E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.092974835E+00 1.149532342E+00 3.918700604E-02 -1.530567635E+00 4.865691265E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.095069061E+00 1.152293115E+00 3.918596076E-02 -1.528404944E+00 4.881977835E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.096925125E+00 1.154739924E+00 3.918684262E-02 -1.526023538E+00 4.804512695E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.097908362E+00 1.156036105E+00 3.918604549E-02 -1.525170825E+00 4.738382814E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.098576597E+00 1.156917025E+00 3.918691847E-02 -1.525813332E+00 4.677684916E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.100396481E+00 1.159316139E+00 3.918778775E-02 -1.525828832E+00 4.589663114E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.100475383E+00 1.159420154E+00 3.918772758E-02 -1.525932029E+00 4.579451561E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.102302798E+00 1.161829196E+00 3.918603467E-02 -1.528762636E+00 4.434510868E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.103108177E+00 1.162890909E+00 3.918604884E-02 -1.529163052E+00 4.396766732E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.105554183E+00 1.166115427E+00 3.918711488E-02 -1.528029245E+00 4.274622850E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.105881567E+00 1.166547011E+00 3.918700416E-02 -1.527568730E+00 4.289073083E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.107391590E+00 1.168537641E+00 3.918763938E-02 -1.524827764E+00 4.263857714E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.108633861E+00 1.170175301E+00 3.918712952E-02 -1.523028783E+00 4.256512612E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.108927984E+00 1.170563037E+00 3.918727013E-02 -1.522463435E+00 4.256397125E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.111537213E+00 1.174002728E+00 3.918632357E-02 -1.520371850E+00 4.322504295E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.112239007E+00 1.174927888E+00 3.918635494E-02 -1.520286592E+00 4.322523582E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.114348606E+00 1.177708927E+00 3.918601661E-02 -1.518036542E+00 4.416102261E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.115118119E+00 1.178723360E+00 3.918591723E-02 -1.517689389E+00 4.424986495E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.117173604E+00 1.181433062E+00 3.918630488E-02 -1.513416243E+00 4.533640642E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.117742209E+00 1.182182641E+00 3.918617921E-02 -1.512233509E+00 4.552235983E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.119857343E+00 1.184970978E+00 3.918699217E-02 -1.511577883E+00 4.465774599E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.120196548E+00 1.185418145E+00 3.918700126E-02 -1.511405058E+00 4.463665940E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.122150021E+00 1.187993366E+00 3.918767822E-02 -1.511013870E+00 4.372724951E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.122214354E+00 1.188078175E+00 3.918765358E-02 -1.511003958E+00 4.370190660E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.122235445E+00 1.188105979E+00 3.918767296E-02 -1.510991667E+00 4.370898200E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.123876510E+00 1.190269360E+00 3.918604880E-02 -1.510294001E+00 4.488365995E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.125020244E+00 1.191777120E+00 3.918661276E-02 -1.508553162E+00 4.504748789E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.126038098E+00 1.193118935E+00 3.918564798E-02 -1.507163308E+00 4.534520950E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.127059411E+00 1.194465310E+00 3.918611282E-02 -1.504322981E+00 4.633281468E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.128358628E+00 1.196178041E+00 3.918566194E-02 -1.501397916E+00 4.652587935E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.129695502E+00 1.197940412E+00 3.918723184E-02 -1.498622016E+00 4.636666118E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.130242068E+00 1.198660939E+00 3.918703013E-02 -1.498470298E+00 4.598845216E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.132046929E+00 1.201040249E+00 3.918669453E-02 -1.500343852E+00 4.361554998E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.132548820E+00 1.201701881E+00 3.918639869E-02 -1.500649457E+00 4.304012712E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.134679642E+00 1.204510898E+00 3.918641622E-02 -1.501383145E+00 4.085635275E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.135271543E+00 1.205291189E+00 3.918682875E-02 -1.500593498E+00 4.105053301E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.137061496E+00 1.207650845E+00 3.918666619E-02 -1.498827366E+00 4.213008260E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.137858378E+00 1.208701357E+00 3.918703343E-02 -1.497758203E+00 4.294606369E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.139195971E+00 1.210464678E+00 3.918546009E-02 -1.495807973E+00 4.403797482E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.141489756E+00 1.213488526E+00 3.918706923E-02 -1.490024788E+00 4.366313780E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.141957671E+00 1.214105368E+00 3.918685820E-02 -1.489053566E+00 4.357538666E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.143592181E+00 1.216260108E+00 3.918767910E-02 -1.485757490E+00 4.290890441E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.144240467E+00 1.217114729E+00 3.918738776E-02 -1.484532284E+00 4.258276362E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.144489162E+00 1.217442579E+00 3.918761844E-02 -1.484239899E+00 4.251409086E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.146142085E+00 1.219621592E+00 3.918604639E-02 -1.482683416E+00 4.243182551E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.147539925E+00 1.221464335E+00 3.918690025E-02 -1.481764216E+00 4.257107547E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.148490044E+00 1.222716856E+00 3.918611624E-02 -1.480627747E+00 4.286989967E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.149164921E+00 1.223606532E+00 3.918665115E-02 -1.479620956E+00 4.282043345E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.150867519E+00 1.225851031E+00 3.918736050E-02 -1.476667553E+00 4.225735032E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.151287723E+00 1.226404977E+00 3.918707542E-02 -1.476041257E+00 4.222476996E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.153098062E+00 1.228791508E+00 3.918592123E-02 -1.473309434E+00 4.235143671E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.154239316E+00 1.230295998E+00 3.918680744E-02 -1.471674286E+00 4.235148198E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.155701839E+00 1.232224011E+00 3.918622202E-02 -1.469457486E+00 4.241128696E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.157149281E+00 1.234132143E+00 3.918568028E-02 -1.468085609E+00 4.103966702E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.158750917E+00 1.236243546E+00 3.918694966E-02 -1.465314544E+00 3.984842232E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.159703196E+00 1.237498914E+00 3.918688269E-02 -1.463202457E+00 3.991750282E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.161235515E+00 1.239518938E+00 3.918517208E-02 -1.461377698E+00 3.924930542E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.163641042E+00 1.242690093E+00 3.918755046E-02 -1.455670143E+00 3.972305489E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.163989626E+00 1.243149624E+00 3.918725559E-02 -1.455105247E+00 3.984048554E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.164193371E+00 1.243418216E+00 3.918739350E-02 -1.454745913E+00 3.970380137E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.166733147E+00 1.246766350E+00 3.918694716E-02 -1.451731398E+00 3.925718588E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.167148944E+00 1.247314486E+00 3.918705742E-02 -1.451193635E+00 3.893589119E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.169206082E+00 1.250026367E+00 3.918638738E-02 -1.449306443E+00 3.783016418E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.170175673E+00 1.251304557E+00 3.918667947E-02 -1.448153674E+00 3.702966044E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.171928534E+00 1.253615317E+00 3.918496218E-02 -1.446518410E+00 3.569552256E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.173754706E+00 1.256022721E+00 3.918562640E-02 -1.446377463E+00 3.400028198E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.175096840E+00 1.257792026E+00 3.918596448E-02 -1.446771697E+00 3.288985731E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.177010542E+00 1.260314819E+00 3.918619370E-02 -1.448340682E+00 3.292043950E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.178171790E+00 1.261845667E+00 3.918613370E-02 -1.449403259E+00 3.327922150E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.180218362E+00 1.264543620E+00 3.918652330E-02 -1.453376448E+00 3.482859626E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.181274001E+00 1.265935246E+00 3.918645036E-02 -1.456113626E+00 3.530296708E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.183231417E+00 1.268515666E+00 3.918645903E-02 -1.460296563E+00 3.560693413E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.184242019E+00 1.269847921E+00 3.918658865E-02 -1.462791027E+00 3.531837822E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.185861760E+00 1.271983191E+00 3.918637564E-02 -1.465313524E+00 3.425906362E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.187298945E+00 1.273877801E+00 3.918699928E-02 -1.467082020E+00 3.280273321E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.188295018E+00 1.275190902E+00 3.918554925E-02 -1.469233978E+00 3.181472387E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.189162031E+00 1.276333868E+00 3.918633617E-02 -1.471289982E+00 3.141247207E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.191107103E+00 1.278898014E+00 3.918539339E-02 -1.474868534E+00 3.024710295E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.192548601E+00 1.280798311E+00 3.918621781E-02 -1.477822375E+00 3.085341665E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.193856345E+00 1.282522281E+00 3.918619366E-02 -1.480927225E+00 3.139610882E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.195560036E+00 1.284768221E+00 3.918668060E-02 -1.485342802E+00 3.354028745E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.196425495E+00 1.285909137E+00 3.918665085E-02 -1.487102545E+00 3.459719292E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.198701880E+00 1.288910047E+00 3.918690031E-02 -1.490570373E+00 4.148901898E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.199130107E+00 1.289474570E+00 3.918632956E-02 -1.491097828E+00 4.300141297E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.199703815E+00 1.290230877E+00 3.918675137E-02 -1.490289762E+00 4.478410870E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.202184408E+00 1.293500989E+00 3.918440094E-02 -1.485470788E+00 5.294801783E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.204134632E+00 1.296071928E+00 3.918724457E-02 -1.475553513E+00 5.625055868E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.204592986E+00 1.296676166E+00 3.918723052E-02 -1.473713952E+00 5.700038594E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.205261652E+00 1.297557654E+00 3.918753578E-02 -1.469940016E+00 5.776669566E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.206836108E+00 1.299633227E+00 3.918595145E-02 -1.461435533E+00 5.886490804E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.209151944E+00 1.302686144E+00 3.918770512E-02 -1.451095375E+00 5.801052659E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.209168781E+00 1.302708340E+00 3.918769340E-02 -1.451012550E+00 5.800283017E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.209271483E+00 1.302843728E+00 3.918772582E-02 -1.450588025E+00 5.792010158E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.211385821E+00 1.305631015E+00 3.918713049E-02 -1.441973622E+00 5.627181428E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.211727454E+00 1.306081383E+00 3.918740166E-02 -1.441073000E+00 5.578003538E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.213374751E+00 1.308252980E+00 3.918516690E-02 -1.437366219E+00 5.448488360E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.215012166E+00 1.310411549E+00 3.918710736E-02 -1.436036033E+00 5.507066453E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.215281554E+00 1.310766677E+00 3.918710283E-02 -1.435741325E+00 5.503425666E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.217132280E+00 1.313206450E+00 3.918648256E-02 -1.433776974E+00 5.550558077E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.217948421E+00 1.314282351E+00 3.918680225E-02 -1.433237722E+00 5.511360008E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.219682932E+00 1.316568920E+00 3.918604552E-02 -1.430789897E+00 5.418749481E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.221041684E+00 1.318360133E+00 3.918659732E-02 -1.430617170E+00 5.411769889E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.222359691E+00 1.320097634E+00 3.918612512E-02 -1.430551196E+00 5.452154042E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.224000035E+00 1.322260064E+00 3.918587659E-02 -1.431446323E+00 5.536737449E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.225181670E+00 1.323817789E+00 3.918560558E-02 -1.431972645E+00 5.586575101E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.226833999E+00 1.325996019E+00 3.918667598E-02 -1.435294065E+00 5.709115546E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.227604724E+00 1.327012049E+00 3.918689232E-02 -1.436229805E+00 5.759208175E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.229219437E+00 1.329140691E+00 3.918610155E-02 -1.438423054E+00 5.804992368E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.230387209E+00 1.330680139E+00 3.918663153E-02 -1.441158196E+00 5.828094173E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.231536719E+00 1.332195514E+00 3.918602470E-02 -1.444425529E+00 5.768978759E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.233532786E+00 1.334826887E+00 3.918728497E-02 -1.447028442E+00 5.522179773E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.233853398E+00 1.335249542E+00 3.918708012E-02 -1.447097444E+00 5.479430285E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.234449951E+00 1.336035966E+00 3.918744926E-02 -1.446684105E+00 5.406395630E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.236212400E+00 1.338359365E+00 3.918578764E-02 -1.446230542E+00 5.161555275E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.237153430E+00 1.339599904E+00 3.918648738E-02 -1.445118162E+00 5.079946077E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.238672551E+00 1.341602529E+00 3.918517205E-02 -1.441974891E+00 4.837883527E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.240862368E+00 1.344489318E+00 3.918722093E-02 -1.436061633E+00 4.462516669E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.241226510E+00 1.344969359E+00 3.918696459E-02 -1.435154859E+00 4.402602341E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.242133846E+00 1.346165480E+00 3.918758029E-02 -1.432869113E+00 4.320504445E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.243836830E+00 1.348410487E+00 3.918638052E-02 -1.428832868E+00 4.129418018E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.244351493E+00 1.349088957E+00 3.918613250E-02 -1.428346396E+00 4.099018945E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.246361376E+00 1.351738543E+00 3.918756779E-02 -1.425878038E+00 4.167546865E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.246878028E+00 1.352419634E+00 3.918733452E-02 -1.425434305E+00 4.186485352E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.247029125E+00 1.352618822E+00 3.918738971E-02 -1.425408640E+00 4.191086022E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.249131861E+00 1.355390814E+00 3.918640932E-02 -1.424659559E+00 4.271315158E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.249901078E+00 1.356404857E+00 3.918660317E-02 -1.424249799E+00 4.276864158E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.251428925E+00 1.358418985E+00 3.918614128E-02 -1.423147152E+00 4.292975991E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.252546998E+00 1.359892916E+00 3.918651976E-02 -1.422744040E+00 4.306206303E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.253656708E+00 1.361355823E+00 3.918629964E-02 -1.423221078E+00 4.350675195E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.255290299E+00 1.363509352E+00 3.918689446E-02 -1.423327953E+00 4.447341511E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.255960445E+00 1.364392791E+00 3.918619511E-02 -1.423187335E+00 4.486453032E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.256996309E+00 1.365758348E+00 3.918729843E-02 -1.423205873E+00 4.548089944E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.258284481E+00 1.367456518E+00 3.918668390E-02 -1.423506879E+00 4.641720364E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
